track_id,track_name,artist_name,album_name,genre,mood,danceability,energy,valence,acousticness,audio_url,image_url,lyrics_snippet
SAD680AC,It's Rainin',Kirk Franklin,Kirk Franklin — Electronic Collection,Electronic,Energetic,0.87,0.68,0.86,0.6,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Chorus: / Send it on down / Send it down
SD8CCE64,Looking For You,Kirk Franklin,Kirk Franklin — Electronic Collection,Electronic,Sad,0.6,0.49,0.93,0.5,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,To all my people in the struggle / You think God's forgotten about you / Here's some pain medicine
SA93B495,"Right Here, Right Now",Kiss,Kiss — Electronic Collection,Electronic,Sad,0.86,0.56,0.57,0.74,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,I can see in your eyes / That you're tired of the talk / You're tired of the lies
S7CD8850,Silver Spoon,Kiss,Kiss — Electronic Collection,Electronic,Sad,0.6,0.76,0.32,0.44,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"I ain't lookin' like nobody's fool, save it for somebody else / And I ain't makin' any desperate move, 'till I'm satisfied myself / I ain't waitin' for no invitation, I just want to walk on through"
SDA1E048,Ball Tongue,Korn,Korn — Electronic Collection,Electronic,Sad,0.44,0.84,0.38,0.6,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,There you are alone / With no hope of ever having something to be proud of / Something earned without begging
S1F3A8C2,Move On,Korn,Korn — Electronic Collection,Electronic,Sad,0.42,0.81,0.36,0.13,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Feeling out of place / Something must be wrong / Emotions in my space
S743F41F,Never Around,Korn,Korn — Electronic Collection,Electronic,Romantic,0.77,0.44,0.68,0.56,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Hate is all around / If you see what I see / Definitely something's going on
SA8800CD,Souvenir,Korn,Korn — Electronic Collection,Electronic,Happy,0.55,0.86,0.3,0.39,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,I never knew what I was gonna be / Somebody saw what I couldn't see / And it did me up now
S991CA96,Stay This Way,Kylie Minogue,Kylie Minogue — Electronic Collection,Electronic,Sad,0.58,0.5,0.55,0.54,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,You take me to the top / I wonder when the drop will come / You make me feel light
S62F09EF,Shake Your Kitty,Lady Gaga,Lady Gaga — Electronic Collection,Electronic,Sad,0.63,0.62,0.62,0.27,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Ow, come here boy / I met a drummer last week / I pulled... down"
SA9FD484,I Will Always Stay This Way In Love With You,Lea Salonga,Lea Salonga — Electronic Collection,Electronic,Romantic,0.46,0.27,0.66,0.18,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,(boy katindig) / I never lost the love that I had given you / With all the things that we have both been through
SE5BD85C,Sa Ugoy Ng Duyan,Lea Salonga,Lea Salonga — Electronic Collection,Electronic,Sad,0.67,0.41,0.26,0.18,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Sana'y di nagmaliw ang dati kong araw / Nang munti pang bata sa piling ni nanay / Nais kong maulit ang awit ni inang mahal
S59DD53E,Silent Night,Leann Rimes,Leann Rimes — Electronic Collection,Electronic,Calm,0.94,0.57,0.65,0.23,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"(Bonus Track) / Silent night, holy night / All is calm, all is bright"
S9D80871,Yesterday,Leann Rimes,Leann Rimes — Electronic Collection,Electronic,Energetic,0.36,0.31,0.2,0.46,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,Yesterday / All my troubles seemed so far away / Now it looks as though they're here to stay
SF9C2065,If Six Was Nine,Lenny Kravitz,Lenny Kravitz — Electronic Collection,Electronic,Focus,0.49,0.9,0.18,0.29,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"If the sun refused to shine / I don't mind, no baby I don't mind / And if the mountains fell in the sea"
SA8A9F40,If You Want It,Lenny Kravitz,Lenny Kravitz — Electronic Collection,Electronic,Sad,0.4,0.69,0.19,0.14,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Don't you let it all pass you by / Looking through life's window pane / Don't you sit around wasting time
S17B4C40,You Have Loved Enough,Leonard Cohen,Leonard Cohen — Electronic Collection,Electronic,Romantic,0.81,0.89,0.84,0.2,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,I said I'd be your lover. / You laughed at what I said. / I lost my job forever.
S1FEB0FD,A Dedication,Lil Wayne,Lil Wayne — Electronic Collection,Electronic,Happy,0.88,0.71,0.26,0.5,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,Yo This Is The Dedication To The bitches / To The Women ya Digg / A bitch Is A Female Dog (Preach)
SA0E52CD,Alison,Linda Ronstadt,Linda Ronstadt — Electronic Collection,Electronic,Romantic,0.83,0.64,0.64,0.22,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,Well it's so funny to be seeing you after so long girl / Ah but the way you look I understand that you are not impressed / But I heard you let that little friend of mine
S8801FBF,War,Linkin Park,Linkin Park — Electronic Collection,Electronic,Sad,0.89,0.54,0.76,0.64,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"One, two, one, two, three, four! / There's no peace. Only war / Victory decides who's wrong or right"
SC52D474,Do Ya,Lionel Richie,Lionel Richie — Electronic Collection,Electronic,Focus,0.5,0.52,0.19,0.37,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"She was all that I could ask for / I could see it in her eyes, And her smile told me / That I was on her mind, And you should have seen the way"
S1A07FD9,I'm Coming Home,Lionel Richie,Lionel Richie — Electronic Collection,Electronic,Romantic,0.72,0.59,0.78,0.66,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Looking back / I can see the things / I should'a done, could'a done"
SD42AD63,The Love Club,Lorde,Lorde — Electronic Collection,Electronic,Sad,0.58,0.5,0.82,0.6,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,I'm in a clique but I want out / It's not the same as when I was punched / In the old days there was enough
S4F41776,Daydreams About Night Things,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Focus,0.39,0.42,0.35,0.62,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,I'm having daydreams about night things in the middle of the afternoon / While my hands make a living my mind's home loving you / I'm having daydreams about night things in the middle of the afternoon
S18758BD,For The Good Times,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Romantic,0.65,0.74,0.71,0.79,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Don't look so sad I know it's over / But life goes on and this old world will keep on turning / Let's just be glad we had some time to spend together
SC660BD4,I Don't Wanna Play House,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Sad,0.57,0.2,0.98,0.59,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Today I sat alone at the window and I watched our little girl outside at play / With the little boy next door like so many times before / But somethin' didn't seem quite right today
SEEEA5CB,I'd Rather Have Jesus,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Calm,0.47,0.44,0.71,0.67,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,I'd rather have Jesus than silver or gold I'd rather be his than have riches / untold / I'd rather have Jesus than houses or land I'd rather be led by his nail
S453ACC7,Legend In My Mind,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Sad,0.69,0.21,0.29,0.32,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,You're a memory of love I've been unable to leave behind / All for the hurt that don't ease up the way I hope it would givin' time / It slowly been so long I'm not surprised to find that you're a legend in my
S56380EB,Red White And Blue,Loretta Lynn,Loretta Lynn — Electronic Collection,Electronic,Energetic,0.44,0.38,0.49,0.29,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Red comes from my Grandpa, he's an all American Brave. / White come from my Grandma, she's a red-headed Irish maid. / The blue come from the man I love, 'cause this boy said I do."
S656E885,Growing Up In Public,Lou Reed,Lou Reed — Electronic Collection,Electronic,Calm,0.6,0.83,0.39,0.85,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Some people are into the power of power / The absolute corrupting power, that makes great men insane / While some people find their refreshment in action"
SD46731B,I Believe,Lou Reed,Lou Reed — Electronic Collection,Electronic,Sad,0.83,0.25,0.23,0.31,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Valerie Solanis took the elevator / got off at the 4th floor / Valerie Solanis took the elevator
S6E16723,Martial Law,Lou Reed,Lou Reed — Electronic Collection,Electronic,Sad,0.35,0.37,0.9,0.3,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"I've declared a truce, so stop your fighting / The marshall is in town / I won't put up with no big mouth yapping"
S92574F7,Go Down Moses,Louis Armstrong,Louis Armstrong — Electronic Collection,Electronic,Energetic,0.71,0.95,0.41,0.1,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-1.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,(Go down Moses / Way down in Egypt land / Tell all Pharaohs to
S31E7BEB,We Have All The Time In The World,Louis Armstrong,Louis Armstrong — Electronic Collection,Electronic,Romantic,0.73,0.71,0.16,0.63,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,We have all the time in the world / Time enough for life to unfold / All the precious things love has in store
S6B25576,Divorse Party,Lucky Dube,Lucky Dube — Electronic Collection,Electronic,Romantic,0.69,0.37,0.2,0.4,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,Divorce Party / It is not the 4th of July / But we're celebrating Mr bb and Mrs bb have decided to call it a day
S149A866,At Christmas Time,Luther Vandross,Luther Vandross — Electronic Collection,Electronic,Happy,0.61,0.66,0.82,0.8,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Ooh, every year at Christmas time / I hear the people laughin' / Smilin', bein' happy again"
S335F4F4,Bye Bye (Pepsi Ringtone),Mariah Carey,Mariah Carey — Electronic Collection,Electronic,Calm,0.34,0.51,0.19,0.69,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Everyday you call and wear me out / With nonsense / All you wanna do is blab about
S058F1AE,Dreamin' My Dreams,Marianne Faithfull,Marianne Faithfull — Electronic Collection,Electronic,Sad,0.91,0.48,0.84,0.84,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"I hope that I won't be that lone anymore / Maybe I've learned this time. / I hope that I find what I'm reaching for,"
S2C5824E,Hang On To A Dream,Marianne Faithfull,Marianne Faithfull — Electronic Collection,Electronic,Calm,0.59,0.52,0.77,0.5,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,What can I say ? / He's a-walking away / From what we've seen.
S861E9CB,He'll Come Back To Me,Marianne Faithfull,Marianne Faithfull — Electronic Collection,Electronic,Sad,0.8,0.83,0.11,0.89,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Do you hear / What I hear, / Or can I have been deceived ?"
S22A9825,Hello Stranger,Marianne Faithfull,Marianne Faithfull — Electronic Collection,Electronic,Sad,0.69,0.93,0.69,0.61,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Hello stranger, hello stranger. / Who is that person in the mirror? it's not me. / Whatever happened to the one that I used to be?"
SC184869,Drilling Holes,Marillion,Marillion — Electronic Collection,Electronic,Sad,0.75,0.57,0.61,0.19,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,A man came to drill holes in the afternoon / And by the evening / Most of the afternoon had gone
S51335EA,Coma White,Marilyn Manson,Marilyn Manson — Electronic Collection,Electronic,Sad,0.84,0.97,0.58,0.46,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Something is cold and blank behind her smile / She's standing on an overpass / In her miracle mile
S9CEC339,Disassociative,Marilyn Manson,Marilyn Manson — Electronic Collection,Electronic,Sad,0.56,0.6,0.16,0.53,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,I can tell you what they say in space / That our earth is too grey / But when the spirit is so digital
S7A28395,Pure Imagination,Maroon 5,Maroon 5 — Electronic Collection,Electronic,Energetic,0.43,0.61,0.39,0.16,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Come with me, and you'll be / In a world of pure imagination / Take a look and you'll see into your imagination"
SDCDC415,Might As Well Be A Slave,Mary Black,Mary Black — Electronic Collection,Electronic,Sad,0.82,0.51,0.18,0.47,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Lying here, watching the time pass / I could think of a million things I'd rather do / Travel at my own pace"
S374018B,Exodus,Matt Monro,Matt Monro — Electronic Collection,Electronic,Energetic,0.72,0.52,0.65,0.44,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-1.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"This land is mine, God gave this land to me / This brave and ancient land to me / And when the morning sun reveals her hills and plain"
S6C90EDB,Yesterday When I Was Young,Matt Monro,Matt Monro — Electronic Collection,Electronic,Romantic,0.56,0.84,0.86,0.72,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-15.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"Yesterday, all my troubles seemed so far away / Now it looks as though they're here to stay / Oh, I believe in yesterday."
SDA8EA94,In My Darkest Hour,Megadeth,Megadeth — Electronic Collection,Electronic,Sad,0.8,0.38,0.17,0.7,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"In my hour of need / Ha, you're not there / And though I reach out for you"
SF57DE11,Peace Sells,Megadeth,Megadeth — Electronic Collection,Electronic,Calm,0.58,0.91,0.58,0.67,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"What do you mean, ""I don't believe in God""? / I talk to him everyday. / What do you mean, ""I don't support your system""?"
S8F6EAE8,The Doctor Is Calling,Megadeth,Megadeth — Electronic Collection,Electronic,Calm,0.55,0.92,0.58,0.15,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,The doctor is calling / Something's gone wrong / Nowhere do I belong
SFB589E1,Frantic,Metallica,Metallica — Electronic Collection,Electronic,Sad,0.44,0.23,0.62,0.5,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,If I could have my wasted days back / Would I use them to get back on track? / Stop to warm at karmas burning
S9AE4399,Green Hell,Metallica,Metallica — Electronic Collection,Electronic,Energetic,0.49,0.41,0.78,0.33,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-1.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Originally performed by The Misfits / Here in this place lies the key to your death / Touch it, see it"
SA5236A0,Hardwired,Metallica,Metallica — Electronic Collection,Electronic,Sad,0.67,0.73,0.65,0.74,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,In the name of desperation / In the name of wretched pain / In the name of all creation
SC3AE08A,Junior Dad,Metallica,Metallica — Electronic Collection,Electronic,Calm,0.92,0.82,0.8,0.88,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Would you come to me / If I was half drowning / An arm above the last wave
S46525A7,The Frayed Ends Of Sanity,Metallica,Metallica — Electronic Collection,Electronic,Energetic,0.51,0.72,0.15,0.32,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Never hunger / Never prosper / I have fallen prey to failure
S31EB22D,The Unforgiven III,Metallica,Metallica — Electronic Collection,Electronic,Sad,0.85,0.58,0.99,0.14,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,How could he know this new dawn's light / Would change his life forever? / Set sail to sea but pulled off course
SB9CB984,Airwaves,Michael Bolton,Michael Bolton — Electronic Collection,Electronic,Calm,0.72,0.95,0.2,0.13,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Are you ready? Say you'll let me / Take you for a ride / The night is young, it's just begun"
S9C61657,Silent Night,Michael Buble,Michael Buble — Electronic Collection,Electronic,Calm,0.94,0.58,0.21,0.62,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"Silent night, holy night! / All is calm, all is bright / Round yon virgin, mother and child"
SD1429B6,On The Other Side,Michael W. Smith,Michael W. Smith — Electronic Collection,Electronic,Sad,0.45,0.31,0.86,0.19,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,I'm not how I used to be / When we hung around / Back when it was you and me
SF94DAEE,So Great,Michael W. Smith,Michael W. Smith — Electronic Collection,Electronic,Romantic,0.69,0.27,0.77,0.29,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Young and old, rich and poor / Weak and strong, everyone / Come and rest, you are safe"
S599EC5A,Party In The USA,Miley Cyrus,Miley Cyrus — Electronic Collection,Electronic,Energetic,0.6,0.3,0.62,0.61,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"I hopped off the plane at LAX / With a dream and my cardigan / Welcome to the land of fame excess,"
S54BC11A,Randy Scouse Git,The Monkees,The Monkees — Electronic Collection,Electronic,Happy,0.44,0.4,0.41,0.85,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"She's a wonderful lady / And she's mine, all mine / And there doesn't seem a way"
SDCACAFC,And The Tide Rushes In,Moody Blues,Moody Blues — Electronic Collection,Electronic,Energetic,0.79,0.53,0.62,0.49,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"I've been searching for my dream / A hundred times today / I build them up, you knock them down,"
SEB00094,Once Is Enough,Moody Blues,Moody Blues — Electronic Collection,Electronic,Energetic,0.82,0.93,0.57,0.54,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Just ask me once / Don't ask me twice / Never ask me three times
S055BF60,To Share Our Love,Moody Blues,Moody Blues — Electronic Collection,Electronic,Romantic,0.48,0.49,0.18,0.54,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Makes me feel good, / Now I can see / It takes more than one to give"
S3CE9629,Suedehead,Morrissey,Morrissey — Electronic Collection,Electronic,Romantic,0.5,0.72,0.18,0.71,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,Why do you come here? / And why do you hang around? / I'm so sorry
SF99E1E3,Best Of My Life,'n Sync,'N Sync — Electronic Collection,Electronic,Romantic,0.34,0.97,0.78,0.23,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Girl don't say that it's over / 'Cause you are a part of me, yeah / Girl just hold on, please tell me what is wrong with us"
S5C8F45E,I Want A Little Girl,Nat King Cole,Nat King Cole — Electronic Collection,Electronic,Sad,0.84,0.87,0.51,0.78,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"I want a little girl, call my own. / She must be someone who's all alone now. / Say, I want a little girl"
SE5EB851,A Tisket A Tasket,Natalie Cole,Natalie Cole — Electronic Collection,Electronic,Happy,0.93,0.95,0.45,0.19,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"A tisket a tasket / A brown and yellow basket / Well, I wrote a letter to my mommie"
S2A0CA36,Everything Goes,Natalie Imbruglia,Natalie Imbruglia — Electronic Collection,Electronic,Happy,0.79,0.52,0.39,0.15,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1574169208507-84376144848b?w=300&auto=format&fit=crop,"You live your life, you live like an island / Satisfied, you live for the moment / Here you come, you make it look easy"
SA1B36CD,Pigeons And Crumbs,Natalie Imbruglia,Natalie Imbruglia — Electronic Collection,Electronic,Sad,0.63,0.37,0.58,0.28,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,Gotta get back / Gotta figure out a way / I'm losing my senses to you
S90578C6,Shiver,Natalie Imbruglia,Natalie Imbruglia — Electronic Collection,Electronic,Energetic,0.46,0.27,0.74,0.17,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,I walk a mile with a smile / And I don't know / I don't care where I am
S3B8F72A,Move Me,Nazareth,Nazareth — Electronic Collection,Electronic,Calm,0.46,0.21,0.73,0.62,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1470229538611-16ba8c7ffbd7?w=300&auto=format&fit=crop,"Time goes between us, and there's no release / Silent ref'rence to defenses raised higher / Than we'll ever need"
SA25D1AB,Coke Side Of Life,Ne-Yo,Ne-Yo — Electronic Collection,Electronic,Happy,0.88,0.57,0.15,0.31,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,"Another perfect day, / Reason to smile, / Reason to laugh the world away"
SD276CE1,Angel Above My Head,Neil Diamond,Neil Diamond — Electronic Collection,Electronic,Focus,0.47,0.78,0.84,0.67,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,If you're gonna be true to me / First you've got to be true to yourself / Oh yeah
S14441DD,Don't Go Away Mad,Neil Diamond,Neil Diamond — Electronic Collection,Electronic,Happy,0.59,0.93,0.52,0.13,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1516450360452-9312f5e86fc7?w=300&auto=format&fit=crop,I guess you think / That if you snap your fingers / I'll forget
